x;y;longitude;visit_date;color_id;latitude;fid;station_vi;transparen
23.85;57.3;23.850000000000001;2001/01/30 13:55:00.000;9.0;57.299999999999997;747;201004.0;3.700000000000000
23.4833;57.4;23.483300000000000;2001/01/31 06:55:00.000;9.0;57.399999999999999;748;201007.0;3.200000000000000
23.6667;57.1667;23.666699999999999;2001/01/31 10:15:00.000;9.0;57.166699999999999;749;201008.0;3.500000000000000
24.0833;57.35;24.083300000000001;2001/02/24 12:45:00.000;17.0;57.350000000000001;750;201009.0;2.000000000000000
23.85;57.3;23.850000000000001;2001/02/24 16:00:00.000;15.0;57.299999999999997;751;201010.0;2.700000000000000
23.9833;57.1;23.983300000000000;2001/02/25 07:55:00.000;15.0;57.100000000000001;752;201013.0;2.800000000000000
24.0017;57.0833;24.001700000000000;2001/02/25 08:50:00.000;19.0;57.083300000000001;753;201014.0;1.200000000000000
23.6167;57.6167;23.616700000000002;2001/02/27 15:30:00.000;12.0;57.616700000000002;754;201016.0;3.500000000000000
22.9833;57.5667;22.983300000000000;2001/02/28 06:45:00.000;11.0;57.566699999999997;755;201019.0;3.500000000000000
23.4833;57.4;23.483300000000000;2001/02/28 09:40:00.000;11.0;57.399999999999999;756;201020.0;3.500000000000000
23.85;57.3;23.850000000000001;2001/03/13 14:40:00.000;9.0;57.299999999999997;757;201021.0;4.200000000000000
23.85;57.3;23.850000000000001;2001/03/14 08:00:00.000;9.0;57.299999999999997;758;201022.0;4.100000000000000
23.9833;57.1;23.983300000000000;2001/03/14 11:55:00.000;17.0;57.100000000000001;759;201023.0;1.400000000000000
24.0017;57.0833;24.001700000000000;2001/03/14 13:15:00.000;21.0;57.083300000000001;760;201024.0;1.800000000000000
23.85;57.3;23.850000000000001;2001/03/29 08:00:00.000;11.0;57.299999999999997;761;201026.0;4.100000000000000
23.9333;57.1667;23.933299999999999;2001/03/29 10:10:00.000;15.0;57.166699999999999;762;201027.0;1.200000000000000
23.948;57.1408;23.948000000000000;2001/03/29 10:45:00.000;15.0;57.140799999999999;763;201028.0;1.300000000000000
23.9173;57.1388;23.917300000000001;2001/03/29 11:15:00.000;15.0;57.138800000000003;764;201029.0;0.800000000000000
23.8465;57.1703;23.846499999999999;2001/03/29 12:00:00.000;15.0;57.170299999999997;765;201030.0;1.200000000000000
23.8955;57.1902;23.895499999999998;2001/03/29 12:30:00.000;19.0;57.190199999999997;766;201031.0;1.800000000000000
23.918;57.168;23.917999999999999;2001/03/29 13:05:00.000;15.0;57.167999999999999;767;201032.0;1.800000000000000
23.9407;57.1443;23.940700000000000;2001/03/29 13:35:00.000;21.0;57.144300000000001;768;201033.0;1.100000000000000
23.962;57.1225;23.962000000000000;2001/03/29 14:00:00.000;21.0;57.122500000000002;769;201034.0;0.800000000000000
23.9833;57.1;23.983300000000000;2001/03/29 14:20:00.000;15.0;57.100000000000001;770;201035.0;0.800000000000000
24.0017;57.0833;24.001700000000000;2001/03/29 14:55:00.000;21.0;57.083300000000001;771;201036.0;0.700000000000000
23.9792;57.0737;23.979199999999999;2001/03/29 15:45:00.000;15.0;57.073700000000002;772;201037.0;0.800000000000000
23.9245;57.0885;23.924499999999998;2001/03/29 16:05:00.000;15.0;57.088500000000003;773;201038.0;0.600000000000000
23.8928;57.098;23.892800000000001;2001/03/29 16:30:00.000;15.0;57.097999999999999;774;201039.0;0.900000000000000
23.8528;57.1097;23.852799999999998;2001/03/29 16:50:00.000;15.0;57.109699999999997;775;201040.0;1.100000000000000
23.8907;57.1103;23.890699999999999;2001/03/29 17:10:00.000;15.0;57.110300000000002;776;201041.0;0.900000000000000
24.0092;57.07;24.009200000000000;2001/03/29 17:50:00.000;15.0;57.070000000000000;777;201042.0;0.800000000000000
23.85;57.3;23.850000000000001;2001/04/10 12:35:00.000;11.0;57.299999999999997;778;201046.0;2.200000000000000
23.85;57.3;23.850000000000001;2001/04/11 06:45:00.000;13.0;57.299999999999997;779;201047.0;2.400000000000000
23.9833;57.1;23.983300000000000;2001/04/11 10:15:00.000;21.0;57.100000000000001;780;201048.0;1.100000000000000
24.0017;57.0833;24.001700000000000;2001/04/11 11:30:00.000;21.0;57.083300000000001;781;201049.0;1.100000000000000
24.0017;57.0833;24.001700000000000;2001/04/24 13:45:00.000;20.0;57.083300000000001;782;201052.0;0.900000000000000
23.9833;57.1;23.983300000000000;2001/04/24 14:20:00.000;20.0;57.100000000000001;783;201053.0;1.200000000000000
23.9792;57.0737;23.979199999999999;2001/04/24 15:30:00.000;20.0;57.073700000000002;784;201054.0;1.000000000000000
23.9683;57.0433;23.968299999999999;2001/04/24 16:15:00.000;20.0;57.043300000000002;785;201055.0;1.500000000000000
23.92;57.025;23.920000000000002;2001/04/24 16:45:00.000;20.0;57.024999999999999;786;201056.0;2.000000000000000
23.7433;56.98;23.743300000000001;2001/04/24 17:55:00.000;18.0;56.979999999999997;787;201057.0;2.100000000000000
23.705;56.9767;23.704999999999998;2001/04/24 18:55:00.000;19.0;56.976700000000001;788;201058.0;1.800000000000000
23.4867;57.0467;23.486699999999999;2001/04/24 19:45:00.000;19.0;57.046700000000001;789;201059.0;2.000000000000000
23.85;57.3;23.850000000000001;2001/04/25 05:40:00.000;18.0;57.299999999999997;790;201062.0;2.100000000000000
23.7667;57.4167;23.766700000000000;2001/04/25 07:25:00.000;16.0;57.416699999999999;791;201063.0;3.200000000000000
23.4833;57.4;23.483300000000000;2001/04/25 09:00:00.000;16.0;57.399999999999999;792;201064.0;3.000000000000000
23.2123;57.3275;23.212299999999999;2001/04/25 11:10:00.000;17.0;57.327500000000001;793;201065.0;2.500000000000000
22.8167;57.5333;22.816700000000001;2001/04/25 13:40:00.000;13.0;57.533299999999997;794;201066.0;3.500000000000000
22.9833;57.5667;22.983300000000000;2001/04/25 14:45:00.000;14.0;57.566699999999997;795;201067.0;3.000000000000000
24.097;57.0986;24.097000000000001;2001/04/26 05:55:00.000;20.0;57.098599999999998;796;201068.0;1.700000000000000
24.25;57.1683;24.250000000000000;2001/04/26 07:10:00.000;20.0;57.168300000000002;797;201069.0;1.100000000000000
24.3667;57.24;24.366700000000002;2001/04/26 08:20:00.000;19.0;57.240000000000002;798;201070.0;1.700000000000000
24.3733;57.315;24.373300000000000;2001/04/26 09:10:00.000;19.0;57.314999999999998;799;201071.0;1.600000000000000
24.0833;57.35;24.083300000000001;2001/04/26 10:40:00.000;18.0;57.350000000000001;800;201072.0;1.800000000000000
24.3533;57.4483;24.353300000000001;2001/04/26 12:55:00.000;18.0;57.448300000000003;801;201073.0;2.000000000000000
24.3367;57.5933;24.336700000000000;2001/04/26 14:05:00.000;17.0;57.593299999999999;802;201074.0;2.000000000000000
24.1167;57.6;24.116700000000002;2001/04/26 15:10:00.000;15.0;57.600000000000001;803;201075.0;2.800000000000000
24.2518;57.7633;24.251799999999999;2001/04/26 17:05:00.000;19.0;57.763300000000001;804;201076.0;1.900000000000000
24.2433;57.88;24.243300000000001;2001/04/26 18:10:00.000;17.0;57.880000000000003;805;201077.0;2.200000000000000
24.0665;57.8827;24.066500000000001;2001/04/26 19:15:00.000;15.0;57.882700000000000;806;201078.0;2.500000000000000
23.9167;57.85;23.916699999999999;2001/04/26 20:05:00.000;15.0;57.850000000000001;807;201079.0;2.500000000000000
23.6167;57.6167;23.616700000000002;2001/04/27 06:00:00.000;14.0;57.616700000000002;808;201080.0;3.200000000000000
23.85;57.3;23.850000000000001;2001/04/27 09:50:00.000;17.0;57.299999999999997;809;201081.0;2.100000000000000
23.9333;57.1667;23.933299999999999;2001/04/27 14:45:00.000;19.0;57.166699999999999;810;201082.0;1.800000000000000
24.0017;57.0833;24.001700000000000;2001/05/09 10:30:00.000;21.0;57.083300000000001;811;201084.0;1.200000000000000
23.9833;57.1;23.983300000000000;2001/05/09 12:45:00.000;21.0;57.100000000000001;812;201085.0;1.200000000000000
23.9792;57.0737;23.979199999999999;2001/05/09 14:20:00.000;19.0;57.073700000000002;813;201086.0;1.200000000000000
23.9683;57.0433;23.968299999999999;2001/05/09 15:00:00.000;21.0;57.043300000000002;814;201087.0;1.300000000000000
23.92;57.025;23.920000000000002;2001/05/09 15:52:00.000;19.0;57.024999999999999;815;201088.0;1.200000000000000
